Product_ID,Sale_Date,Sales_Rep,Region,Sales_Amount,Quantity_Sold,Product_Category,Unit_Cost,Unit_Price,Customer_Type,Discount,Payment_Method,Sales_Channel,Region_and_Sales_Rep,Profit
1033,28/10/2023,David,North,"$209,166.62",43,Clothing,"$4,781.42","$4,864.34",Returning,0.25,Bank Transfer,Online,North-David,"$3,565.56"
1061,08/04/2023,Charlie,East,"$46,745.68",29,Clothing,"$1,221.74","$1,611.92",New,0.15,Cash,Retail,East-Charlie,"$11,315.22"
1051,11/05/2023,Bob,North,"$167,323.32",36,Food,"$4,418.95","$4,647.87",New,0.04,Bank Transfer,Online,North-Bob,"$8,241.12"
1043,20/10/2023,Charlie,South,"$16,705.04",22,Food,$530.04,$759.32,Returning,0.17,Bank Transfer,Retail,South-Charlie,"$5,044.16"
1012,20/06/2023,Alice,South,"$37,774.37",47,Clothing,$325.75,$803.71,New,0.12,Bank Transfer,Retail,South-Alice,"$22,464.12"
1067,02/07/2023,Alice,North,"$41,410.08",36,Electronics,$689.66,"$1,150.28",New,0.20,Bank Transfer,Online,North-Alice,"$16,582.32"
1065,30/12/2023,David,South,"$4,484.79",9,Clothing,$335.82,$498.31,New,0.26,Cash,Retail,South-David,"$1,462.41"
1033,08/02/2023,Eve,North,"$169,464.75",39,Electronics,"$4,232.81","$4,345.25",Returning,0.12,Bank Transfer,Online,North-Eve,"$4,385.16"
1040,15/01/2023,Charlie,North,"$14,593.14",19,Furniture,$342.30,$768.06,Returning,0.09,Credit Card,Online,North-Charlie,"$8,089.44"
1074,04/01/2023,Eve,South,"$70,250.22",38,Furniture,"$1,394.74","$1,848.69",Returning,0.00,Bank Transfer,Retail,South-Eve,"$17,250.10"
1043,15/12/2023,David,West,"$5,033.82",6,Clothing,$563.59,$838.97,New,0.17,Credit Card,Online,West-David,"$1,652.28"
1044,29/07/2023,Alice,North,"$86,045.72",47,Electronics,"$1,512.34","$1,830.76",New,0.12,Bank Transfer,Online,North-Alice,"$14,965.74"
1029,10/06/2023,Eve,East,"$9,512.40",15,Clothing,$498.27,$634.16,Returning,0.11,Credit Card,Retail,East-Eve,"$2,038.35"
1013,16/01/2023,Eve,East,"$75,180.20",20,Clothing,"$3,356.62","$3,759.01",Returning,0.05,Credit Card,Retail,East-Eve,"$8,047.80"
1012,18/04/2023,Alice,South,"$9,267.39",9,Electronics,$709.97,"$1,029.71",Returning,0.13,Bank Transfer,Retail,South-Alice,"$2,877.66"
1095,07/11/2023,Charlie,West,"$144,747.52",32,Clothing,"$4,266.64","$4,523.36",New,0.30,Bank Transfer,Retail,West-Charlie,"$8,215.04"
1046,15/08/2023,Alice,South,"$16,538.20",4,Furniture,"$4,095.10","$4,134.55",Returning,0.09,Bank Transfer,Retail,South-Alice,$157.80
1002,19/06/2023,Eve,West,"$10,375.92",18,Food,$117.63,$576.44,New,0.18,Credit Card,Retail,West-Eve,"$8,258.58"
1035,03/02/2023,Charlie,North,"$23,977.10",5,Food,"$4,483.85","$4,795.42",Returning,0.23,Cash,Online,North-Charlie,"$1,557.85"
1087,08/09/2023,Charlie,North,"$5,953.80",20,Clothing,$193.27,$297.69,New,0.22,Cash,Online,North-Charlie,"$2,088.40"
1081,04/09/2023,Alice,North,"$35,497.74",23,Electronics,"$1,236.25","$1,543.38",New,0.10,Bank Transfer,Online,North-Alice,"$7,063.99"
1090,26/09/2023,Eve,North,"$6,075.19",11,Electronics,$210.33,$552.29,Returning,0.18,Cash,Retail,North-Eve,"$3,761.56"
1008,21/05/2023,David,East,"$73,262.22",37,Furniture,"$1,712.43","$1,980.06",New,0.26,Cash,Online,East-David,"$9,902.31"
1093,01/10/2023,Eve,East,"$65,021.22",22,Electronics,"$2,593.64","$2,955.51",Returning,0.00,Bank Transfer,Retail,East-Eve,"$7,961.14"
1026,06/04/2023,Bob,South,"$17,153.20",4,Electronics,"$3,993.39","$4,288.30",New,0.13,Credit Card,Online,South-Bob,"$1,179.64"
1074,15/08/2023,David,West,"$63,725.18",29,Furniture,"$1,723.01","$2,197.42",New,0.07,Bank Transfer,Retail,West-David,"$13,757.89"
1090,08/02/2023,Charlie,North,"$157,453.56",44,Clothing,"$3,542.18","$3,578.49",Returning,0.12,Cash,Online,North-Charlie,"$1,597.64"
1034,29/10/2023,David,North,"$35,367.14",34,Food,$978.15,"$1,040.21",New,0.12,Credit Card,Retail,North-David,"$2,110.04"
1007,29/01/2023,Charlie,West,"$50,187.28",13,Furniture,"$3,765.46","$3,860.56",Returning,0.22,Cash,Retail,West-Charlie,"$1,236.30"
1068,14/11/2023,Charlie,West,"$65,787.12",42,Clothing,"$1,218.18","$1,566.36",Returning,0.03,Credit Card,Retail,West-Charlie,"$14,623.56"
1058,02/09/2023,David,South,"$9,782.01",9,Furniture,$760.55,"$1,086.89",Returning,0.15,Cash,Retail,South-David,"$2,937.06"
1075,24/08/2023,Charlie,West,"$59,424.96",42,Clothing,$967.77,"$1,414.88",New,0.17,Bank Transfer,Online,West-Charlie,"$18,778.62"
1029,04/07/2023,Charlie,North,"$40,929.92",31,Furniture,$951.21,"$1,320.32",New,0.15,Cash,Online,North-Charlie,"$11,442.41"
1036,29/09/2023,Bob,North,"$19,934.32",7,Clothing,"$2,588.67","$2,847.76",New,0.22,Cash,Retail,North-Bob,"$1,813.63"
1089,24/08/2023,Eve,North,"$18,911.00",4,Furniture,"$4,231.75","$4,727.75",Returning,0.12,Credit Card,Retail,North-Eve,"$1,984.00"
1021,27/08/2023,Eve,North,"$11,104.36",19,Clothing,$444.05,$584.44,Returning,0.28,Cash,Retail,North-Eve,"$2,667.41"
1036,23/09/2023,Bob,North,"$166,642.98",42,Furniture,"$3,549.43","$3,967.69",New,0.14,Bank Transfer,Online,North-Bob,"$17,566.92"
1010,25/12/2023,David,South,"$105,244.20",30,Food,"$3,289.01","$3,508.14",New,0.17,Bank Transfer,Retail,South-David,"$6,573.90"
1073,06/12/2023,Alice,North,"$145,602.35",31,Food,"$4,368.97","$4,696.85",Returning,0.25,Bank Transfer,Retail,North-Alice,"$10,164.28"
1024,06/03/2023,Alice,South,"$56,871.15",35,Electronics,"$1,258.53","$1,624.89",New,0.08,Credit Card,Online,South-Alice,"$12,822.60"
1064,26/06/2023,Alice,North,"$54,570.18",21,Clothing,"$2,278.04","$2,598.58",Returning,0.02,Credit Card,Retail,North-Alice,"$6,731.34"
1099,03/01/2023,Bob,East,"$146,062.70",31,Furniture,"$4,632.85","$4,711.70",New,0.21,Cash,Retail,East-Bob,"$2,444.35"
1049,22/05/2023,Bob,East,"$67,336.38",19,Clothing,"$3,316.97","$3,544.02",Returning,0.14,Cash,Online,East-Bob,"$4,313.95"
1099,07/06/2023,Charlie,East,"$70,044.50",31,Food,"$1,974.40","$2,259.50",New,0.27,Cash,Retail,East-Charlie,"$8,838.10"
1036,20/11/2023,Alice,East,"$36,048.64",32,Clothing,$700.49,"$1,126.52",New,0.29,Credit Card,Retail,East-Alice,"$13,632.96"
1082,26/05/2023,David,South,"$3,153.38",2,Furniture,"$1,349.30","$1,576.69",Returning,0.12,Credit Card,Online,South-David,$454.78
1096,20/10/2023,David,South,"$33,872.10",10,Clothing,"$2,927.02","$3,387.21",Returning,0.12,Cash,Retail,South-David,"$4,601.90"
1024,02/06/2023,Alice,West,"$7,661.42",2,Furniture,"$3,604.93","$3,830.71",Returning,0.12,Credit Card,Online,West-Alice,$451.56
1023,12/07/2023,Alice,North,"$1,889.58",2,Food,$665.89,$944.79,New,0.10,Credit Card,Retail,North-Alice,$557.80
1062,14/03/2023,Alice,East,"$82,036.56",24,Food,"$3,018.01","$3,418.19",Returning,0.23,Bank Transfer,Retail,East-Alice,"$9,604.32"
1096,01/11/2023,Bob,South,"$52,188.98",17,Food,"$2,774.24","$3,069.94",Returning,0.23,Bank Transfer,Retail,South-Bob,"$5,026.90"
1037,10/12/2023,Bob,North,"$98,386.88",32,Electronics,"$2,594.08","$3,074.59",New,0.14,Cash,Retail,North-Bob,"$15,376.32"
1012,20/05/2023,Bob,North,"$60,794.72",16,Food,"$3,466.11","$3,799.67",Returning,0.01,Cash,Retail,North-Bob,"$5,336.96"
1055,06/07/2023,Eve,South,"$71,384.16",16,Clothing,"$4,195.38","$4,461.51",Returning,0.09,Bank Transfer,Online,South-Eve,"$4,258.08"
1013,20/10/2023,David,East,"$76,836.56",46,Electronics,"$1,648.80","$1,670.36",Returning,0.09,Credit Card,Retail,East-David,$991.76
1023,02/03/2023,David,West,"$181,870.26",39,Food,"$4,450.61","$4,663.34",New,0.24,Cash,Retail,West-David,"$8,296.47"
1089,17/07/2023,Charlie,North,"$31,054.87",31,Clothing,$845.14,"$1,001.77",New,0.03,Cash,Online,North-Charlie,"$4,855.53"
1099,22/10/2023,Bob,West,"$55,170.72",43,Clothing,$906.47,"$1,283.04",New,0.24,Cash,Online,West-Bob,"$16,192.51"
1030,15/11/2023,Eve,East,"$35,581.92",24,Clothing,"$1,370.52","$1,482.58",Returning,0.20,Credit Card,Retail,East-Eve,"$2,689.44"
1017,29/10/2023,Eve,East,$752.24,1,Furniture,$641.68,$752.24,New,0.22,Bank Transfer,Online,East-Eve,$110.56
1062,10/12/2023,David,West,"$14,222.34",11,Electronics,"$1,190.08","$1,292.94",Returning,0.13,Cash,Retail,West-David,"$1,131.46"
1084,11/01/2023,Bob,East,"$13,614.09",21,Clothing,$576.74,$648.29,Returning,0.20,Bank Transfer,Online,East-Bob,"$1,502.55"
1089,03/03/2023,Charlie,North,"$17,120.24",4,Furniture,"$4,117.67","$4,280.06",Returning,0.18,Bank Transfer,Online,North-Charlie,$649.56
1086,29/11/2023,Bob,West,"$8,274.00",7,Food,$737.90,"$1,182.00",New,0.23,Credit Card,Retail,West-Bob,"$3,108.70"
1013,14/08/2023,Alice,East,"$107,609.58",26,Clothing,"$3,749.12","$4,138.83",New,0.13,Credit Card,Online,East-Alice,"$10,132.46"
1059,02/06/2023,Bob,West,"$30,899.68",47,Furniture,$287.17,$657.44,Returning,0.14,Credit Card,Retail,West-Bob,"$17,402.69"
1019,18/07/2023,Alice,North,"$61,750.56",12,Clothing,"$4,745.18","$5,145.88",Returning,0.19,Credit Card,Online,North-Alice,"$4,808.40"
1049,21/02/2023,Alice,East,"$115,079.75",31,Electronics,"$3,570.24","$3,712.25",New,0.03,Credit Card,Online,East-Alice,"$4,402.31"
1100,17/09/2023,Charlie,North,"$8,984.33",17,Electronics,$83.64,$528.49,New,0.13,Credit Card,Online,North-Charlie,"$7,562.45"
1012,28/02/2023,David,East,"$128,976.21",33,Food,"$3,831.09","$3,908.37",New,0.29,Cash,Retail,East-David,"$2,550.24"
1061,13/03/2023,Bob,South,"$30,464.72",11,Clothing,"$2,594.71","$2,769.52",Returning,0.01,Bank Transfer,Retail,South-Bob,"$1,922.91"
1019,28/05/2023,Alice,East,"$117,750.36",28,Furniture,"$3,907.86","$4,205.37",New,0.09,Credit Card,Online,East-Alice,"$8,330.28"
1076,15/12/2023,Bob,West,"$86,296.96",32,Food,"$2,636.36","$2,696.78",New,0.09,Cash,Retail,West-Bob,"$1,933.44"
1009,04/03/2023,David,East,"$3,590.83",1,Clothing,"$3,223.07","$3,590.83",New,0.19,Bank Transfer,Retail,East-David,$367.76
1071,06/11/2023,David,North,"$194,678.23",47,Food,"$3,942.34","$4,142.09",Returning,0.03,Credit Card,Retail,North-David,"$9,388.25"
1028,31/08/2023,Eve,North,"$68,589.92",28,Furniture,"$2,055.28","$2,449.64",New,0.19,Credit Card,Online,North-Eve,"$11,042.08"
1078,01/01/2024,David,East,"$13,227.06",42,Food,$63.41,$314.93,Returning,0.03,Cash,Retail,East-David,"$10,563.84"
1095,26/11/2023,Charlie,West,"$30,491.09",7,Food,"$4,257.24","$4,355.87",Returning,0.03,Bank Transfer,Online,West-Charlie,$690.41
1052,17/04/2023,Alice,South,"$4,610.88",2,Food,"$1,935.41","$2,305.44",Returning,0.22,Credit Card,Online,South-Alice,$740.06
1083,14/08/2023,Eve,West,"$110,836.32",42,Clothing,"$2,505.41","$2,638.96",New,0.10,Bank Transfer,Online,West-Eve,"$5,609.10"
1016,09/11/2023,Charlie,South,"$8,134.56",24,Furniture,$88.44,$338.94,New,0.29,Cash,Online,South-Charlie,"$6,012.00"
1069,06/08/2023,Bob,North,"$10,131.48",4,Electronics,"$2,485.86","$2,532.87",New,0.01,Credit Card,Online,North-Bob,$188.04
1099,29/08/2023,Alice,West,"$230,817.84",44,Clothing,"$4,933.11","$5,245.86",Returning,0.13,Bank Transfer,Retail,West-Alice,"$13,761.00"
1012,16/09/2023,David,South,"$33,510.11",19,Electronics,"$1,427.42","$1,763.69",New,0.03,Cash,Retail,South-David,"$6,389.13"
1025,19/09/2023,Alice,East,"$57,274.62",26,Electronics,"$2,007.32","$2,202.87",Returning,0.11,Cash,Online,East-Alice,"$5,084.30"
1052,05/01/2023,Bob,North,"$43,221.86",11,Clothing,"$3,451.59","$3,929.26",New,0.30,Credit Card,Retail,North-Bob,"$5,254.37"
1085,18/09/2023,Eve,East,"$180,862.80",40,Clothing,"$4,083.23","$4,521.57",New,0.27,Bank Transfer,Retail,East-Eve,"$17,533.60"
1100,23/02/2023,Eve,North,"$106,338.14",43,Furniture,"$2,116.09","$2,472.98",New,0.01,Credit Card,Retail,North-Eve,"$15,346.27"
1053,16/02/2023,Eve,West,"$21,368.05",11,Furniture,"$1,582.86","$1,942.55",New,0.17,Credit Card,Retail,West-Eve,"$3,956.59"
1023,03/08/2023,David,West,"$217,166.40",45,Food,"$4,692.24","$4,825.92",Returning,0.19,Bank Transfer,Retail,West-David,"$6,015.60"
1016,26/06/2023,Charlie,North,"$11,201.13",3,Electronics,"$3,401.87","$3,733.71",Returning,0.06,Bank Transfer,Retail,North-Charlie,$995.52
1057,09/01/2023,Charlie,North,"$8,955.36",12,Furniture,$639.16,$746.28,Returning,0.04,Bank Transfer,Retail,North-Charlie,"$1,285.44"
1039,09/04/2023,Alice,North,"$1,415.25",3,Food,$391.19,$471.75,Returning,0.27,Cash,Online,North-Alice,$241.68
1053,20/01/2023,David,West,"$123,619.02",42,Furniture,"$2,443.57","$2,943.31",New,0.29,Cash,Online,West-David,"$20,989.08"
1042,29/08/2023,Eve,South,"$39,269.07",27,Clothing,"$1,139.45","$1,454.41",Returning,0.30,Bank Transfer,Online,South-Eve,"$8,503.92"
1058,02/03/2023,Eve,East,"$74,891.60",49,Furniture,"$1,307.22","$1,528.40",Returning,0.24,Cash,Retail,East-Eve,"$10,837.82"
1039,27/06/2023,Bob,East,"$9,091.56",2,Electronics,"$4,394.58","$4,545.78",Returning,0.20,Credit Card,Retail,East-Bob,$302.40
1014,04/12/2023,Bob,West,"$39,164.23",49,Furniture,$493.35,$799.27,New,0.10,Bank Transfer,Online,West-Bob,"$14,990.08"
1095,03/03/2023,Eve,East,"$58,005.60",16,Electronics,"$3,591.05","$3,625.35",Returning,0.05,Credit Card,Retail,East-Eve,$548.80
1005,25/05/2023,Eve,North,"$2,897.08",2,Clothing,"$1,392.15","$1,448.54",Returning,0.02,Bank Transfer,Retail,North-Eve,$112.78
1035,04/08/2023,David,South,"$115,191.60",30,Electronics,"$3,813.62","$3,839.72",New,0.21,Credit Card,Online,South-David,$783.00
1087,03/01/2023,Charlie,East,"$77,610.60",20,Furniture,"$3,625.94","$3,880.53",New,0.24,Bank Transfer,Online,East-Charlie,"$5,091.80"
1093,09/06/2023,Bob,South,"$14,853.82",38,Food,$86.59,$390.89,Returning,0.25,Credit Card,Online,South-Bob,"$11,563.40"
1075,15/08/2023,Charlie,North,"$73,103.52",28,Clothing,"$2,570.22","$2,610.84",Returning,0.27,Bank Transfer,Retail,North-Charlie,"$1,137.36"
1018,26/09/2023,David,East,"$27,575.75",25,Furniture,$739.63,"$1,103.03",New,0.26,Bank Transfer,Retail,East-David,"$9,085.00"
1076,30/04/2023,Eve,West,"$142,742.72",32,Clothing,"$4,337.82","$4,460.71",Returning,0.30,Cash,Retail,West-Eve,"$3,932.48"
1009,30/03/2023,Charlie,South,"$47,101.00",10,Clothing,"$4,364.35","$4,710.10",New,0.07,Credit Card,Online,South-Charlie,"$3,457.50"
1074,25/11/2023,Eve,North,"$109,701.48",42,Furniture,"$2,120.81","$2,611.94",Returning,0.23,Cash,Online,North-Eve,"$20,627.46"
1058,09/03/2023,Eve,South,"$103,936.00",40,Furniture,"$2,249.76","$2,598.40",Returning,0.18,Credit Card,Retail,South-Eve,"$13,945.60"
1017,23/12/2023,Alice,East,"$65,802.33",33,Food,"$1,551.25","$1,994.01",Returning,0.08,Cash,Online,East-Alice,"$14,611.08"
1007,08/04/2023,Charlie,East,"$52,933.66",13,Clothing,"$3,597.20","$4,071.82",Returning,0.29,Bank Transfer,Online,East-Charlie,"$6,170.06"
1046,24/09/2023,Charlie,West,"$85,029.08",41,Clothing,"$1,825.37","$2,073.88",Returning,0.27,Cash,Retail,West-Charlie,"$10,188.91"
1013,15/04/2023,Eve,North,"$72,647.82",42,Furniture,"$1,375.57","$1,729.71",New,0.04,Cash,Online,North-Eve,"$14,873.88"
1040,19/11/2023,David,North,"$122,999.00",47,Electronics,"$2,189.54","$2,617.00",New,0.01,Bank Transfer,Online,North-David,"$20,090.62"
1042,03/05/2023,Alice,West,"$25,441.20",37,Furniture,$502.86,$687.60,Returning,0.21,Cash,Online,West-Alice,"$6,835.38"
1009,29/01/2023,Eve,West,"$62,140.32",16,Clothing,"$3,745.69","$3,883.77",Returning,0.18,Bank Transfer,Retail,West-Eve,"$2,209.28"
1050,17/05/2023,Bob,North,"$26,378.10",45,Furniture,$112.35,$586.18,Returning,0.28,Credit Card,Retail,North-Bob,"$21,322.35"
1027,14/07/2023,Bob,South,"$79,333.98",22,Food,"$3,240.20","$3,606.09",New,0.07,Cash,Online,South-Bob,"$8,049.58"
1066,14/08/2023,Alice,South,"$21,456.40",20,Electronics,$955.18,"$1,072.82",New,0.03,Bank Transfer,Retail,South-Alice,"$2,352.80"
1005,28/11/2023,David,West,"$61,509.35",43,Furniture,"$1,200.40","$1,430.45",New,0.08,Bank Transfer,Retail,West-David,"$9,892.15"
1029,19/06/2023,Eve,South,"$97,109.28",27,Food,"$3,196.38","$3,596.64",New,0.01,Cash,Retail,South-Eve,"$10,807.02"
1037,09/01/2023,Charlie,North,"$214,968.33",41,Clothing,"$4,965.07","$5,243.13",New,0.01,Credit Card,Online,North-Charlie,"$11,400.46"
1038,09/02/2023,Alice,East,"$67,650.88",16,Furniture,"$3,899.70","$4,228.18",New,0.27,Cash,Retail,East-Alice,"$5,255.68"
1083,25/01/2023,David,East,"$52,606.84",34,Clothing,"$1,167.91","$1,547.26",New,0.11,Bank Transfer,Online,East-David,"$12,897.90"
1008,18/09/2023,Charlie,South,"$39,555.20",32,Food,$921.32,"$1,236.10",New,0.12,Credit Card,Online,South-Charlie,"$10,072.96"
1065,14/08/2023,Bob,West,"$119,924.74",26,Clothing,"$4,337.85","$4,612.49",Returning,0.01,Cash,Retail,West-Bob,"$7,140.64"
1086,04/05/2023,Bob,West,"$65,650.50",25,Food,"$2,248.71","$2,626.02",New,0.08,Bank Transfer,Online,West-Bob,"$9,432.75"
1017,07/02/2023,Charlie,West,"$2,189.84",2,Food,$728.41,"$1,094.92",New,0.24,Cash,Retail,West-Charlie,$733.02
1071,24/11/2023,Alice,West,"$55,639.08",12,Food,"$4,317.95","$4,636.59",New,0.18,Credit Card,Retail,West-Alice,"$3,823.68"
1089,08/09/2023,Bob,West,"$171,038.40",40,Furniture,"$4,089.66","$4,275.96",New,0.23,Credit Card,Online,West-Bob,"$7,452.00"
1045,25/06/2023,Eve,South,"$46,162.71",9,Clothing,"$4,920.34","$5,129.19",Returning,0.13,Credit Card,Online,South-Eve,"$1,879.65"
1004,31/03/2023,Charlie,East,"$60,464.88",12,Clothing,"$4,553.23","$5,038.74",New,0.09,Credit Card,Retail,East-Charlie,"$5,826.12"
1036,06/02/2023,Charlie,East,"$112,617.18",26,Electronics,"$4,266.36","$4,331.43",Returning,0.14,Credit Card,Retail,East-Charlie,"$1,691.82"
1070,12/11/2023,Bob,South,"$4,066.29",9,Electronics,$310.24,$451.81,Returning,0.10,Cash,Retail,South-Bob,"$1,274.13"
1031,25/06/2023,Alice,West,"$8,181.40",10,Electronics,$566.86,$818.14,Returning,0.25,Credit Card,Retail,West-Alice,"$2,512.80"
1019,11/10/2023,Eve,South,"$105,167.04",32,Electronics,"$2,866.47","$3,286.47",New,0.09,Credit Card,Online,South-Eve,"$13,440.00"
1061,22/03/2023,Alice,East,"$94,214.68",34,Clothing,"$2,680.82","$2,771.02",New,0.20,Bank Transfer,Online,East-Alice,"$3,066.80"
1054,24/04/2023,David,North,"$118,206.24",48,Food,"$2,316.92","$2,462.63",New,0.04,Credit Card,Online,North-David,"$6,994.08"
1039,09/02/2023,David,South,"$41,127.00",20,Food,"$2,014.11","$2,056.35",Returning,0.21,Bank Transfer,Retail,South-David,$844.80
1091,28/10/2023,Bob,West,"$99,076.38",39,Furniture,"$2,184.49","$2,540.42",Returning,0.27,Bank Transfer,Online,West-Bob,"$13,881.27"
1074,12/08/2023,Bob,East,"$5,989.48",2,Food,"$2,868.02","$2,994.74",Returning,0.18,Bank Transfer,Online,East-Bob,$253.44
1090,14/11/2023,Bob,East,$260.73,1,Clothing,$60.28,$260.73,Returning,0.17,Cash,Online,East-Bob,$200.45
1019,15/12/2023,David,East,"$56,445.12",36,Clothing,"$1,340.51","$1,567.92",New,0.29,Cash,Online,East-David,"$8,186.76"
1039,25/04/2023,Alice,East,"$73,493.28",24,Clothing,"$2,615.48","$3,062.22",New,0.19,Bank Transfer,Retail,East-Alice,"$10,721.76"
1067,05/07/2023,Alice,West,"$103,586.04",27,Furniture,"$3,624.97","$3,836.52",New,0.08,Cash,Online,West-Alice,"$5,711.85"
1045,19/11/2023,Bob,North,"$1,986.48",2,Electronics,$912.08,$993.24,Returning,0.09,Credit Card,Online,North-Bob,$162.32
1013,25/02/2023,Eve,East,"$93,743.07",31,Food,"$2,757.06","$3,023.97",Returning,0.21,Cash,Online,East-Eve,"$8,274.21"
1092,09/02/2023,Alice,South,"$56,958.02",14,Clothing,"$3,586.58","$4,068.43",New,0.22,Credit Card,Online,South-Alice,"$6,745.90"
1058,20/12/2023,David,North,"$5,117.36",2,Clothing,"$2,250.91","$2,558.68",New,0.09,Credit Card,Retail,North-David,$615.54
1020,09/02/2023,Charlie,East,"$19,601.39",29,Electronics,$184.05,$675.91,Returning,0.10,Cash,Retail,East-Charlie,"$14,263.94"
1092,13/12/2023,Charlie,North,"$40,440.30",15,Clothing,"$2,273.88","$2,696.02",New,0.30,Cash,Online,North-Charlie,"$6,332.10"
1072,25/08/2023,Charlie,South,"$18,540.24",12,Food,"$1,517.40","$1,545.02",New,0.03,Bank Transfer,Retail,South-Charlie,$331.44
1061,16/10/2023,Eve,East,"$184,422.43",37,Furniture,"$4,651.77","$4,984.39",Returning,0.12,Cash,Retail,East-Eve,"$12,306.94"
1039,19/09/2023,Bob,South,"$22,886.08",28,Clothing,$666.84,$817.36,Returning,0.02,Cash,Retail,South-Bob,"$4,214.56"
1001,04/08/2023,David,West,"$71,279.40",20,Food,"$3,279.76","$3,563.97",Returning,0.25,Cash,Retail,West-David,"$5,684.20"
1003,27/05/2023,Eve,East,"$17,855.76",39,Clothing,$310.96,$457.84,New,0.03,Credit Card,Online,East-Eve,"$5,728.32"
1077,02/12/2023,David,East,"$58,547.76",24,Electronics,"$2,258.54","$2,439.49",Returning,0.20,Credit Card,Retail,East-David,"$4,342.80"
1092,17/06/2023,David,East,"$68,345.55",21,Clothing,"$2,792.20","$3,254.55",New,0.02,Credit Card,Retail,East-David,"$9,709.35"
1062,02/04/2023,Bob,East,"$16,361.40",10,Clothing,"$1,524.88","$1,636.14",New,0.20,Bank Transfer,Online,East-Bob,"$1,112.60"
1063,19/12/2023,Charlie,West,"$126,082.78",46,Furniture,"$2,302.62","$2,740.93",Returning,0.25,Bank Transfer,Online,West-Charlie,"$20,162.26"
1025,28/02/2023,Bob,East,"$12,383.14",14,Electronics,$859.59,$884.51,New,0.12,Bank Transfer,Online,East-Bob,$348.88
1056,28/02/2023,Eve,North,"$59,567.78",37,Electronics,"$1,555.41","$1,609.94",Returning,0.16,Credit Card,Online,North-Eve,"$2,017.61"
1033,31/10/2023,Eve,East,"$63,958.86",18,Furniture,"$3,124.48","$3,553.27",Returning,0.12,Cash,Retail,East-Eve,"$7,718.22"
1038,18/06/2023,Eve,West,"$44,709.12",24,Clothing,"$1,543.91","$1,862.88",New,0.09,Bank Transfer,Online,West-Eve,"$7,655.28"
1006,26/09/2023,Bob,East,"$68,318.32",14,Food,"$4,503.73","$4,879.88",New,0.24,Bank Transfer,Retail,East-Bob,"$5,266.10"
1058,29/12/2023,David,North,"$111,289.48",34,Electronics,"$3,160.61","$3,273.22",Returning,0.08,Credit Card,Retail,North-David,"$3,828.74"
1044,14/02/2023,David,West,"$29,933.76",12,Electronics,"$2,221.31","$2,494.48",Returning,0.22,Bank Transfer,Online,West-David,"$3,278.04"
1045,11/12/2023,Alice,West,"$13,487.98",22,Clothing,$241.85,$613.09,Returning,0.06,Cash,Online,West-Alice,"$8,167.28"
1032,30/06/2023,Eve,North,"$17,040.84",6,Clothing,"$2,522.76","$2,840.14",Returning,0.07,Credit Card,Retail,North-Eve,"$1,904.28"
1045,19/06/2023,David,North,"$146,763.72",36,Electronics,"$3,835.64","$4,076.77",Returning,0.10,Credit Card,Retail,North-David,"$8,680.68"
1061,22/12/2023,Alice,North,"$83,016.00",45,Clothing,"$1,364.51","$1,844.80",Returning,0.18,Cash,Online,North-Alice,"$21,613.05"
1047,10/07/2023,David,North,"$157,854.60",36,Food,"$4,043.53","$4,384.85",New,0.14,Cash,Online,North-David,"$12,287.52"
1021,04/06/2023,Eve,North,"$38,527.28",22,Electronics,"$1,296.44","$1,751.24",New,0.22,Cash,Online,North-Eve,"$10,005.60"
1080,07/07/2023,Charlie,West,"$62,931.82",14,Food,"$4,127.54","$4,495.13",New,0.06,Bank Transfer,Retail,West-Charlie,"$5,146.26"
1085,07/01/2023,Eve,West,"$13,479.36",16,Food,$472.08,$842.46,New,0.00,Cash,Retail,West-Eve,"$5,926.08"
1075,13/05/2023,Bob,East,"$157,925.52",36,Clothing,"$4,337.61","$4,386.82",Returning,0.23,Credit Card,Online,East-Bob,"$1,771.56"
1036,23/08/2023,David,East,"$67,677.75",25,Food,"$2,520.97","$2,707.11",New,0.25,Cash,Retail,East-David,"$4,653.50"
1099,14/02/2023,David,South,"$62,350.72",32,Clothing,"$1,517.86","$1,948.46",New,0.02,Credit Card,Online,South-David,"$13,779.20"
1019,10/11/2023,Bob,East,"$49,047.57",33,Furniture,"$1,362.31","$1,486.29",Returning,0.18,Credit Card,Retail,East-Bob,"$4,091.34"
1020,06/09/2023,Bob,East,"$101,477.25",45,Clothing,"$2,188.45","$2,255.05",New,0.11,Bank Transfer,Retail,East-Bob,"$2,997.00"
1057,31/01/2023,Charlie,North,"$185,943.24",36,Food,"$4,995.30","$5,165.09",Returning,0.24,Cash,Online,North-Charlie,"$6,112.44"
1018,23/01/2023,David,North,"$25,172.60",20,Furniture,"$1,140.62","$1,258.63",Returning,0.26,Bank Transfer,Online,North-David,"$2,360.20"
1047,09/06/2023,David,East,"$18,437.58",18,Clothing,$560.92,"$1,024.31",Returning,0.26,Cash,Online,East-David,"$8,341.02"
1049,29/12/2023,Charlie,South,"$128,486.36",38,Food,"$2,945.92","$3,381.22",Returning,0.23,Cash,Retail,South-Charlie,"$16,541.40"
1014,07/06/2023,Alice,North,"$8,169.39",3,Electronics,"$2,468.29","$2,723.13",Returning,0.08,Cash,Retail,North-Alice,$764.52
